datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_240,676
2025-03-15 22:00:00,b_240,667
2025-03-15 23:00:00,b_240,646
2025-03-16 00:00:00,b_240,648
2025-03-16 01:00:00,b_240,659
2025-03-16 02:00:00,b_240,659
2025-03-16 03:00:00,b_240,656
2025-03-16 04:00:00,b_240,666
2025-03-16 05:00:00,b_240,663
2025-03-16 06:00:00,b_240,675
2025-03-16 07:00:00,b_240,689
2025-03-16 08:00:00,b_240,701
2025-03-16 09:00:00,b_240,800
2025-03-16 10:00:00,b_240,802
2025-03-16 11:00:00,b_240,658
2025-03-16 12:00:00,b_240,642
2025-03-16 13:00:00,b_240,831
2025-03-16 14:00:00,b_240,803
2025-03-16 15:00:00,b_240,607
2025-03-16 16:00:00,b_240,658
2025-03-16 17:00:00,b_240,852
2025-03-16 18:00:00,b_240,831
2025-03-16 19:00:00,b_240,677
2025-03-16 20:00:00,b_240,625
