datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_176,354
2025-03-15 22:00:00,b_176,379
2025-03-15 23:00:00,b_176,380
2025-03-16 00:00:00,b_176,362
2025-03-16 01:00:00,b_176,381
2025-03-16 02:00:00,b_176,388
2025-03-16 03:00:00,b_176,375
2025-03-16 04:00:00,b_176,372
2025-03-16 05:00:00,b_176,390
2025-03-16 06:00:00,b_176,391
2025-03-16 07:00:00,b_176,386
2025-03-16 08:00:00,b_176,407
2025-03-16 09:00:00,b_176,425
2025-03-16 10:00:00,b_176,388
2025-03-16 11:00:00,b_176,396
2025-03-16 12:00:00,b_176,444
2025-03-16 13:00:00,b_176,402
2025-03-16 14:00:00,b_176,388
2025-03-16 15:00:00,b_176,410
2025-03-16 16:00:00,b_176,436
2025-03-16 17:00:00,b_176,399
2025-03-16 18:00:00,b_176,404
2025-03-16 19:00:00,b_176,430
2025-03-16 20:00:00,b_176,303
