datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_165,770
2025-03-15 22:00:00,b_165,664
2025-03-15 23:00:00,b_165,594
2025-03-16 00:00:00,b_165,686
2025-03-16 01:00:00,b_165,676
2025-03-16 02:00:00,b_165,642
2025-03-16 03:00:00,b_165,662
2025-03-16 04:00:00,b_165,673
2025-03-16 05:00:00,b_165,661
2025-03-16 06:00:00,b_165,675
2025-03-16 07:00:00,b_165,689
2025-03-16 08:00:00,b_165,699
2025-03-16 09:00:00,b_165,800
2025-03-16 10:00:00,b_165,814
2025-03-16 11:00:00,b_165,658
2025-03-16 12:00:00,b_165,646
2025-03-16 13:00:00,b_165,828
2025-03-16 14:00:00,b_165,807
2025-03-16 15:00:00,b_165,610
2025-03-16 16:00:00,b_165,656
2025-03-16 17:00:00,b_165,855
2025-03-16 18:00:00,b_165,833
2025-03-16 19:00:00,b_165,680
2025-03-16 20:00:00,b_165,624
