datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_161,239
2025-03-15 22:00:00,b_161,269
2025-03-15 23:00:00,b_161,289
2025-03-16 00:00:00,b_161,261
2025-03-16 01:00:00,b_161,257
2025-03-16 02:00:00,b_161,283
2025-03-16 03:00:00,b_161,279
2025-03-16 04:00:00,b_161,262
2025-03-16 05:00:00,b_161,273
2025-03-16 06:00:00,b_161,289
2025-03-16 07:00:00,b_161,271
2025-03-16 08:00:00,b_161,278
2025-03-16 09:00:00,b_161,306
2025-03-16 10:00:00,b_161,273
2025-03-16 11:00:00,b_161,275
2025-03-16 12:00:00,b_161,309
2025-03-16 13:00:00,b_161,280
2025-03-16 14:00:00,b_161,278
2025-03-16 15:00:00,b_161,301
2025-03-16 16:00:00,b_161,284
2025-03-16 17:00:00,b_161,282
2025-03-16 18:00:00,b_161,297
2025-03-16 19:00:00,b_161,282
2025-03-16 20:00:00,b_161,227
