datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_114,697
2025-03-15 22:00:00,b_114,739
2025-03-15 23:00:00,b_114,757
2025-03-16 00:00:00,b_114,656
2025-03-16 01:00:00,b_114,637
2025-03-16 02:00:00,b_114,734
2025-03-16 03:00:00,b_114,685
2025-03-16 04:00:00,b_114,624
2025-03-16 05:00:00,b_114,699
2025-03-16 06:00:00,b_114,679
2025-03-16 07:00:00,b_114,668
2025-03-16 08:00:00,b_114,746
2025-03-16 09:00:00,b_114,812
2025-03-16 10:00:00,b_114,676
2025-03-16 11:00:00,b_114,633
2025-03-16 12:00:00,b_114,830
2025-03-16 13:00:00,b_114,838
2025-03-16 14:00:00,b_114,627
2025-03-16 15:00:00,b_114,616
2025-03-16 16:00:00,b_114,840
2025-03-16 17:00:00,b_114,845
2025-03-16 18:00:00,b_114,659
2025-03-16 19:00:00,b_114,679
2025-03-16 20:00:00,b_114,790
