datetime,ward_num,forecast_requests
2025-03-16 11:00:00,b_104,143
2025-03-16 12:00:00,b_104,149
2025-03-16 13:00:00,b_104,157
2025-03-16 14:00:00,b_104,157
2025-03-16 15:00:00,b_104,159
2025-03-16 16:00:00,b_104,163
2025-03-16 17:00:00,b_104,159
2025-03-16 18:00:00,b_104,155
2025-03-16 19:00:00,b_104,166
2025-03-16 20:00:00,b_104,155
2025-03-16 21:00:00,b_104,146
2025-03-16 22:00:00,b_104,151
2025-03-16 23:00:00,b_104,151
2025-03-17 00:00:00,b_104,153
2025-03-17 01:00:00,b_104,155
2025-03-17 02:00:00,b_104,161
2025-03-17 03:00:00,b_104,150
2025-03-17 04:00:00,b_104,158
2025-03-17 05:00:00,b_104,175
2025-03-17 06:00:00,b_104,162
2025-03-17 07:00:00,b_104,172
2025-03-17 08:00:00,b_104,192
2025-03-17 09:00:00,b_104,191
2025-03-17 10:00:00,b_104,187
