datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_184,296
2025-03-15 22:00:00,b_184,275
2025-03-15 23:00:00,b_184,255
2025-03-16 00:00:00,b_184,278
2025-03-16 01:00:00,b_184,275
2025-03-16 02:00:00,b_184,259
2025-03-16 03:00:00,b_184,271
2025-03-16 04:00:00,b_184,281
2025-03-16 05:00:00,b_184,273
2025-03-16 06:00:00,b_184,270
2025-03-16 07:00:00,b_184,280
2025-03-16 08:00:00,b_184,287
2025-03-16 09:00:00,b_184,275
2025-03-16 10:00:00,b_184,282
2025-03-16 11:00:00,b_184,296
2025-03-16 12:00:00,b_184,276
2025-03-16 13:00:00,b_184,281
2025-03-16 14:00:00,b_184,303
2025-03-16 15:00:00,b_184,276
2025-03-16 16:00:00,b_184,283
2025-03-16 17:00:00,b_184,308
2025-03-16 18:00:00,b_184,271
2025-03-16 19:00:00,b_184,284
2025-03-16 20:00:00,b_184,245
