datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_217,247
2025-03-15 22:00:00,b_217,274
2025-03-15 23:00:00,b_217,288
2025-03-16 00:00:00,b_217,249
2025-03-16 01:00:00,b_217,255
2025-03-16 02:00:00,b_217,285
2025-03-16 03:00:00,b_217,275
2025-03-16 04:00:00,b_217,260
2025-03-16 05:00:00,b_217,276
2025-03-16 06:00:00,b_217,285
2025-03-16 07:00:00,b_217,272
2025-03-16 08:00:00,b_217,280
2025-03-16 09:00:00,b_217,297
2025-03-16 10:00:00,b_217,276
2025-03-16 11:00:00,b_217,281
2025-03-16 12:00:00,b_217,303
2025-03-16 13:00:00,b_217,278
2025-03-16 14:00:00,b_217,281
2025-03-16 15:00:00,b_217,301
2025-03-16 16:00:00,b_217,283
2025-03-16 17:00:00,b_217,284
2025-03-16 18:00:00,b_217,298
2025-03-16 19:00:00,b_217,281
2025-03-16 20:00:00,b_217,226
