datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_39,300
2025-03-15 22:00:00,b_39,281
2025-03-15 23:00:00,b_39,264
2025-03-16 00:00:00,b_39,287
2025-03-16 01:00:00,b_39,303
2025-03-16 02:00:00,b_39,259
2025-03-16 03:00:00,b_39,275
2025-03-16 04:00:00,b_39,316
2025-03-16 05:00:00,b_39,273
2025-03-16 06:00:00,b_39,271
2025-03-16 07:00:00,b_39,313
2025-03-16 08:00:00,b_39,291
2025-03-16 09:00:00,b_39,272
2025-03-16 10:00:00,b_39,298
2025-03-16 11:00:00,b_39,297
2025-03-16 12:00:00,b_39,272
2025-03-16 13:00:00,b_39,288
2025-03-16 14:00:00,b_39,299
2025-03-16 15:00:00,b_39,272
2025-03-16 16:00:00,b_39,286
2025-03-16 17:00:00,b_39,305
2025-03-16 18:00:00,b_39,266
2025-03-16 19:00:00,b_39,283
2025-03-16 20:00:00,b_39,245
