datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_107,358
2025-03-15 22:00:00,b_107,377
2025-03-15 23:00:00,b_107,376
2025-03-16 00:00:00,b_107,365
2025-03-16 01:00:00,b_107,381
2025-03-16 02:00:00,b_107,387
2025-03-16 03:00:00,b_107,379
2025-03-16 04:00:00,b_107,386
2025-03-16 05:00:00,b_107,398
2025-03-16 06:00:00,b_107,385
2025-03-16 07:00:00,b_107,386
2025-03-16 08:00:00,b_107,416
2025-03-16 09:00:00,b_107,417
2025-03-16 10:00:00,b_107,390
2025-03-16 11:00:00,b_107,397
2025-03-16 12:00:00,b_107,436
2025-03-16 13:00:00,b_107,404
2025-03-16 14:00:00,b_107,390
2025-03-16 15:00:00,b_107,407
2025-03-16 16:00:00,b_107,432
2025-03-16 17:00:00,b_107,395
2025-03-16 18:00:00,b_107,406
2025-03-16 19:00:00,b_107,439
2025-03-16 20:00:00,b_107,304
