datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_111,704
2025-03-15 22:00:00,b_111,726
2025-03-15 23:00:00,b_111,727
2025-03-16 00:00:00,b_111,702
2025-03-16 01:00:00,b_111,696
2025-03-16 02:00:00,b_111,754
2025-03-16 03:00:00,b_111,795
2025-03-16 04:00:00,b_111,656
2025-03-16 05:00:00,b_111,624
2025-03-16 06:00:00,b_111,786
2025-03-16 07:00:00,b_111,783
2025-03-16 08:00:00,b_111,628
2025-03-16 09:00:00,b_111,628
2025-03-16 10:00:00,b_111,744
2025-03-16 11:00:00,b_111,704
2025-03-16 12:00:00,b_111,661
2025-03-16 13:00:00,b_111,797
2025-03-16 14:00:00,b_111,819
2025-03-16 15:00:00,b_111,616
2025-03-16 16:00:00,b_111,665
2025-03-16 17:00:00,b_111,852
2025-03-16 18:00:00,b_111,833
2025-03-16 19:00:00,b_111,684
2025-03-16 20:00:00,b_111,625
