datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_22,150
2025-03-15 22:00:00,b_22,131
2025-03-15 23:00:00,b_22,120
2025-03-16 00:00:00,b_22,100
2025-03-16 01:00:00,b_22,78
2025-03-16 02:00:00,b_22,87
2025-03-16 03:00:00,b_22,85
2025-03-16 04:00:00,b_22,90
2025-03-16 05:00:00,b_22,98
2025-03-16 06:00:00,b_22,95
2025-03-16 07:00:00,b_22,94
2025-03-16 08:00:00,b_22,108
2025-03-16 09:00:00,b_22,110
2025-03-16 10:00:00,b_22,103
2025-03-16 11:00:00,b_22,104
2025-03-16 12:00:00,b_22,108
2025-03-16 13:00:00,b_22,105
2025-03-16 14:00:00,b_22,103
2025-03-16 15:00:00,b_22,108
2025-03-16 16:00:00,b_22,108
2025-03-16 17:00:00,b_22,102
2025-03-16 18:00:00,b_22,104
2025-03-16 19:00:00,b_22,107
2025-03-16 20:00:00,b_22,85
