datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_158,104
2025-03-15 22:00:00,b_158,80
2025-03-15 23:00:00,b_158,63
2025-03-16 00:00:00,b_158,85
2025-03-16 01:00:00,b_158,76
2025-03-16 02:00:00,b_158,68
2025-03-16 03:00:00,b_158,79
2025-03-16 04:00:00,b_158,81
2025-03-16 05:00:00,b_158,83
2025-03-16 06:00:00,b_158,93
2025-03-16 07:00:00,b_158,100
2025-03-16 08:00:00,b_158,96
2025-03-16 09:00:00,b_158,95
2025-03-16 10:00:00,b_158,99
2025-03-16 11:00:00,b_158,101
2025-03-16 12:00:00,b_158,96
2025-03-16 13:00:00,b_158,97
2025-03-16 14:00:00,b_158,99
2025-03-16 15:00:00,b_158,94
2025-03-16 16:00:00,b_158,90
2025-03-16 17:00:00,b_158,92
2025-03-16 18:00:00,b_158,89
2025-03-16 19:00:00,b_158,85
2025-03-16 20:00:00,b_158,84
