datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_233,396
2025-03-15 22:00:00,b_233,361
2025-03-15 23:00:00,b_233,346
2025-03-16 00:00:00,b_233,387
2025-03-16 01:00:00,b_233,377
2025-03-16 02:00:00,b_233,357
2025-03-16 03:00:00,b_233,383
2025-03-16 04:00:00,b_233,390
2025-03-16 05:00:00,b_233,373
2025-03-16 06:00:00,b_233,368
2025-03-16 07:00:00,b_233,390
2025-03-16 08:00:00,b_233,387
2025-03-16 09:00:00,b_233,366
2025-03-16 10:00:00,b_233,381
2025-03-16 11:00:00,b_233,391
2025-03-16 12:00:00,b_233,382
2025-03-16 13:00:00,b_233,386
2025-03-16 14:00:00,b_233,395
2025-03-16 15:00:00,b_233,390
2025-03-16 16:00:00,b_233,401
2025-03-16 17:00:00,b_233,423
2025-03-16 18:00:00,b_233,413
2025-03-16 19:00:00,b_233,408
2025-03-16 20:00:00,b_233,307
