datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_87,397
2025-03-15 22:00:00,b_87,358
2025-03-15 23:00:00,b_87,339
2025-03-16 00:00:00,b_87,387
2025-03-16 01:00:00,b_87,377
2025-03-16 02:00:00,b_87,357
2025-03-16 03:00:00,b_87,383
2025-03-16 04:00:00,b_87,390
2025-03-16 05:00:00,b_87,373
2025-03-16 06:00:00,b_87,368
2025-03-16 07:00:00,b_87,391
2025-03-16 08:00:00,b_87,390
2025-03-16 09:00:00,b_87,382
2025-03-16 10:00:00,b_87,388
2025-03-16 11:00:00,b_87,400
2025-03-16 12:00:00,b_87,406
2025-03-16 13:00:00,b_87,397
2025-03-16 14:00:00,b_87,390
2025-03-16 15:00:00,b_87,404
2025-03-16 16:00:00,b_87,421
2025-03-16 17:00:00,b_87,398
2025-03-16 18:00:00,b_87,406
2025-03-16 19:00:00,b_87,426
2025-03-16 20:00:00,b_87,302
