datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_112,676
2025-03-15 22:00:00,b_112,667
2025-03-15 23:00:00,b_112,646
2025-03-16 00:00:00,b_112,648
2025-03-16 01:00:00,b_112,659
2025-03-16 02:00:00,b_112,659
2025-03-16 03:00:00,b_112,656
2025-03-16 04:00:00,b_112,666
2025-03-16 05:00:00,b_112,663
2025-03-16 06:00:00,b_112,675
2025-03-16 07:00:00,b_112,689
2025-03-16 08:00:00,b_112,701
2025-03-16 09:00:00,b_112,800
2025-03-16 10:00:00,b_112,802
2025-03-16 11:00:00,b_112,658
2025-03-16 12:00:00,b_112,642
2025-03-16 13:00:00,b_112,831
2025-03-16 14:00:00,b_112,803
2025-03-16 15:00:00,b_112,607
2025-03-16 16:00:00,b_112,658
2025-03-16 17:00:00,b_112,852
2025-03-16 18:00:00,b_112,831
2025-03-16 19:00:00,b_112,677
2025-03-16 20:00:00,b_112,625
