datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_123,381
2025-03-15 22:00:00,b_123,369
2025-03-15 23:00:00,b_123,366
2025-03-16 00:00:00,b_123,387
2025-03-16 01:00:00,b_123,385
2025-03-16 02:00:00,b_123,373
2025-03-16 03:00:00,b_123,377
2025-03-16 04:00:00,b_123,391
2025-03-16 05:00:00,b_123,385
2025-03-16 06:00:00,b_123,376
2025-03-16 07:00:00,b_123,400
2025-03-16 08:00:00,b_123,404
2025-03-16 09:00:00,b_123,398
2025-03-16 10:00:00,b_123,391
2025-03-16 11:00:00,b_123,401
2025-03-16 12:00:00,b_123,423
2025-03-16 13:00:00,b_123,408
2025-03-16 14:00:00,b_123,399
2025-03-16 15:00:00,b_123,402
2025-03-16 16:00:00,b_123,417
2025-03-16 17:00:00,b_123,399
2025-03-16 18:00:00,b_123,402
2025-03-16 19:00:00,b_123,422
2025-03-16 20:00:00,b_123,304
