datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_106,957
2025-03-15 22:00:00,b_106,986
2025-03-15 23:00:00,b_106,938
2025-03-16 00:00:00,b_106,950
2025-03-16 01:00:00,b_106,963
2025-03-16 02:00:00,b_106,935
2025-03-16 03:00:00,b_106,932
2025-03-16 04:00:00,b_106,994
2025-03-16 05:00:00,b_106,970
2025-03-16 06:00:00,b_106,925
2025-03-16 07:00:00,b_106,920
2025-03-16 08:00:00,b_106,959
2025-03-16 09:00:00,b_106,964
2025-03-16 10:00:00,b_106,862
2025-03-16 11:00:00,b_106,833
2025-03-16 12:00:00,b_106,879
2025-03-16 13:00:00,b_106,763
2025-03-16 14:00:00,b_106,677
2025-03-16 15:00:00,b_106,656
2025-03-16 16:00:00,b_106,847
2025-03-16 17:00:00,b_106,850
2025-03-16 18:00:00,b_106,683
2025-03-16 19:00:00,b_106,710
2025-03-16 20:00:00,b_106,799
