datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_211,231
2025-03-15 22:00:00,b_211,253
2025-03-15 23:00:00,b_211,272
2025-03-16 00:00:00,b_211,227
2025-03-16 01:00:00,b_211,229
2025-03-16 02:00:00,b_211,278
2025-03-16 03:00:00,b_211,253
2025-03-16 04:00:00,b_211,237
2025-03-16 05:00:00,b_211,258
2025-03-16 06:00:00,b_211,266
2025-03-16 07:00:00,b_211,240
2025-03-16 08:00:00,b_211,253
2025-03-16 09:00:00,b_211,267
2025-03-16 10:00:00,b_211,242
2025-03-16 11:00:00,b_211,253
2025-03-16 12:00:00,b_211,261
2025-03-16 13:00:00,b_211,250
2025-03-16 14:00:00,b_211,251
2025-03-16 15:00:00,b_211,254
2025-03-16 16:00:00,b_211,253
2025-03-16 17:00:00,b_211,254
2025-03-16 18:00:00,b_211,254
2025-03-16 19:00:00,b_211,254
2025-03-16 20:00:00,b_211,213
