datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_74,351
2025-03-15 22:00:00,b_74,342
2025-03-15 23:00:00,b_74,310
2025-03-16 00:00:00,b_74,342
2025-03-16 01:00:00,b_74,343
2025-03-16 02:00:00,b_74,331
2025-03-16 03:00:00,b_74,345
2025-03-16 04:00:00,b_74,334
2025-03-16 05:00:00,b_74,340
2025-03-16 06:00:00,b_74,344
2025-03-16 07:00:00,b_74,332
2025-03-16 08:00:00,b_74,346
2025-03-16 09:00:00,b_74,336
2025-03-16 10:00:00,b_74,342
2025-03-16 11:00:00,b_74,348
2025-03-16 12:00:00,b_74,335
2025-03-16 13:00:00,b_74,345
2025-03-16 14:00:00,b_74,342
2025-03-16 15:00:00,b_74,344
2025-03-16 16:00:00,b_74,350
2025-03-16 17:00:00,b_74,351
2025-03-16 18:00:00,b_74,371
2025-03-16 19:00:00,b_74,370
2025-03-16 20:00:00,b_74,330
