datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_42,22
2025-03-15 22:00:00,b_42,16
2025-03-15 23:00:00,b_42,14
2025-03-16 00:00:00,b_42,12
2025-03-16 01:00:00,b_42,9
2025-03-16 02:00:00,b_42,12
2025-03-16 03:00:00,b_42,10
2025-03-16 04:00:00,b_42,10
2025-03-16 05:00:00,b_42,16
2025-03-16 06:00:00,b_42,16
2025-03-16 07:00:00,b_42,15
2025-03-16 08:00:00,b_42,22
2025-03-16 09:00:00,b_42,19
2025-03-16 10:00:00,b_42,20
2025-03-16 11:00:00,b_42,24
2025-03-16 12:00:00,b_42,22
2025-03-16 13:00:00,b_42,20
2025-03-16 14:00:00,b_42,21
2025-03-16 15:00:00,b_42,23
2025-03-16 16:00:00,b_42,20
2025-03-16 17:00:00,b_42,20
2025-03-16 18:00:00,b_42,23
2025-03-16 19:00:00,b_42,23
2025-03-16 20:00:00,b_42,17
