datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_228,117
2025-03-15 22:00:00,b_228,87
2025-03-15 23:00:00,b_228,69
2025-03-16 00:00:00,b_228,83
2025-03-16 01:00:00,b_228,79
2025-03-16 02:00:00,b_228,74
2025-03-16 03:00:00,b_228,78
2025-03-16 04:00:00,b_228,84
2025-03-16 05:00:00,b_228,86
2025-03-16 06:00:00,b_228,94
2025-03-16 07:00:00,b_228,100
2025-03-16 08:00:00,b_228,99
2025-03-16 09:00:00,b_228,95
2025-03-16 10:00:00,b_228,99
2025-03-16 11:00:00,b_228,101
2025-03-16 12:00:00,b_228,96
2025-03-16 13:00:00,b_228,97
2025-03-16 14:00:00,b_228,99
2025-03-16 15:00:00,b_228,93
2025-03-16 16:00:00,b_228,90
2025-03-16 17:00:00,b_228,92
2025-03-16 18:00:00,b_228,89
2025-03-16 19:00:00,b_228,85
2025-03-16 20:00:00,b_228,84
