datetime,ward_num,forecast_requests
2025-03-16 08:00:00,b_236,32
2025-03-16 09:00:00,b_236,38
2025-03-16 10:00:00,b_236,35
2025-03-16 11:00:00,b_236,34
2025-03-16 12:00:00,b_236,37
2025-03-16 13:00:00,b_236,32
2025-03-16 14:00:00,b_236,36
2025-03-16 15:00:00,b_236,37
2025-03-16 16:00:00,b_236,32
2025-03-16 17:00:00,b_236,37
2025-03-16 18:00:00,b_236,33
2025-03-16 19:00:00,b_236,36
2025-03-16 20:00:00,b_236,35
2025-03-16 21:00:00,b_236,35
2025-03-16 22:00:00,b_236,35
2025-03-16 23:00:00,b_236,35
2025-03-17 00:00:00,b_236,34
2025-03-17 01:00:00,b_236,35
2025-03-17 02:00:00,b_236,34
2025-03-17 03:00:00,b_236,35
2025-03-17 04:00:00,b_236,35
2025-03-17 05:00:00,b_236,35
2025-03-17 06:00:00,b_236,35
2025-03-17 07:00:00,b_236,35
