datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_124,472
2025-03-15 22:00:00,b_124,468
2025-03-15 23:00:00,b_124,458
2025-03-16 00:00:00,b_124,495
2025-03-16 01:00:00,b_124,501
2025-03-16 02:00:00,b_124,476
2025-03-16 03:00:00,b_124,496
2025-03-16 04:00:00,b_124,506
2025-03-16 05:00:00,b_124,494
2025-03-16 06:00:00,b_124,529
2025-03-16 07:00:00,b_124,527
2025-03-16 08:00:00,b_124,520
2025-03-16 09:00:00,b_124,566
2025-03-16 10:00:00,b_124,580
2025-03-16 11:00:00,b_124,506
2025-03-16 12:00:00,b_124,489
2025-03-16 13:00:00,b_124,581
2025-03-16 14:00:00,b_124,552
2025-03-16 15:00:00,b_124,455
2025-03-16 16:00:00,b_124,557
2025-03-16 17:00:00,b_124,562
2025-03-16 18:00:00,b_124,495
2025-03-16 19:00:00,b_124,528
2025-03-16 20:00:00,b_124,504
