datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_99,1532
2025-03-15 22:00:00,b_99,2045
2025-03-15 23:00:00,b_99,2085
2025-03-16 00:00:00,b_99,2108
2025-03-16 01:00:00,b_99,2146
2025-03-16 02:00:00,b_99,2168
2025-03-16 03:00:00,b_99,2236
2025-03-16 04:00:00,b_99,2245
2025-03-16 05:00:00,b_99,2279
2025-03-16 06:00:00,b_99,2304
2025-03-16 07:00:00,b_99,2309
2025-03-16 08:00:00,b_99,2241
2025-03-16 09:00:00,b_99,2175
2025-03-16 10:00:00,b_99,2118
2025-03-16 11:00:00,b_99,1951
2025-03-16 12:00:00,b_99,1900
2025-03-16 13:00:00,b_99,1859
2025-03-16 14:00:00,b_99,1855
2025-03-16 15:00:00,b_99,1870
2025-03-16 16:00:00,b_99,1906
2025-03-16 17:00:00,b_99,1969
2025-03-16 18:00:00,b_99,1920
2025-03-16 19:00:00,b_99,1909
2025-03-16 20:00:00,b_99,1882
