datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_8,954
2025-03-15 22:00:00,b_8,984
2025-03-15 23:00:00,b_8,940
2025-03-16 00:00:00,b_8,950
2025-03-16 01:00:00,b_8,963
2025-03-16 02:00:00,b_8,935
2025-03-16 03:00:00,b_8,932
2025-03-16 04:00:00,b_8,994
2025-03-16 05:00:00,b_8,970
2025-03-16 06:00:00,b_8,925
2025-03-16 07:00:00,b_8,920
2025-03-16 08:00:00,b_8,959
2025-03-16 09:00:00,b_8,964
2025-03-16 10:00:00,b_8,862
2025-03-16 11:00:00,b_8,833
2025-03-16 12:00:00,b_8,879
2025-03-16 13:00:00,b_8,763
2025-03-16 14:00:00,b_8,677
2025-03-16 15:00:00,b_8,656
2025-03-16 16:00:00,b_8,847
2025-03-16 17:00:00,b_8,850
2025-03-16 18:00:00,b_8,683
2025-03-16 19:00:00,b_8,710
2025-03-16 20:00:00,b_8,799
