datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_134,550
2025-03-15 22:00:00,b_134,530
2025-03-15 23:00:00,b_134,498
2025-03-16 00:00:00,b_134,563
2025-03-16 01:00:00,b_134,585
2025-03-16 02:00:00,b_134,538
2025-03-16 03:00:00,b_134,521
2025-03-16 04:00:00,b_134,589
2025-03-16 05:00:00,b_134,608
2025-03-16 06:00:00,b_134,511
2025-03-16 07:00:00,b_134,474
2025-03-16 08:00:00,b_134,590
2025-03-16 09:00:00,b_134,581
2025-03-16 10:00:00,b_134,459
2025-03-16 11:00:00,b_134,470
2025-03-16 12:00:00,b_134,574
2025-03-16 13:00:00,b_134,475
2025-03-16 14:00:00,b_134,442
2025-03-16 15:00:00,b_134,536
2025-03-16 16:00:00,b_134,497
2025-03-16 17:00:00,b_134,475
2025-03-16 18:00:00,b_134,541
2025-03-16 19:00:00,b_134,503
2025-03-16 20:00:00,b_134,442
