datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_98,365
2025-03-15 22:00:00,b_98,377
2025-03-15 23:00:00,b_98,381
2025-03-16 00:00:00,b_98,378
2025-03-16 01:00:00,b_98,381
2025-03-16 02:00:00,b_98,384
2025-03-16 03:00:00,b_98,383
2025-03-16 04:00:00,b_98,387
2025-03-16 05:00:00,b_98,389
2025-03-16 06:00:00,b_98,385
2025-03-16 07:00:00,b_98,394
2025-03-16 08:00:00,b_98,414
2025-03-16 09:00:00,b_98,409
2025-03-16 10:00:00,b_98,388
2025-03-16 11:00:00,b_98,394
2025-03-16 12:00:00,b_98,427
2025-03-16 13:00:00,b_98,419
2025-03-16 14:00:00,b_98,396
2025-03-16 15:00:00,b_98,404
2025-03-16 16:00:00,b_98,431
2025-03-16 17:00:00,b_98,405
2025-03-16 18:00:00,b_98,408
2025-03-16 19:00:00,b_98,414
2025-03-16 20:00:00,b_98,304
