datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_86,437
2025-03-15 22:00:00,b_86,403
2025-03-15 23:00:00,b_86,366
2025-03-16 00:00:00,b_86,362
2025-03-16 01:00:00,b_86,392
2025-03-16 02:00:00,b_86,385
2025-03-16 03:00:00,b_86,359
2025-03-16 04:00:00,b_86,381
2025-03-16 05:00:00,b_86,392
2025-03-16 06:00:00,b_86,377
2025-03-16 07:00:00,b_86,385
2025-03-16 08:00:00,b_86,406
2025-03-16 09:00:00,b_86,412
2025-03-16 10:00:00,b_86,387
2025-03-16 11:00:00,b_86,390
2025-03-16 12:00:00,b_86,427
2025-03-16 13:00:00,b_86,423
2025-03-16 14:00:00,b_86,396
2025-03-16 15:00:00,b_86,404
2025-03-16 16:00:00,b_86,431
2025-03-16 17:00:00,b_86,405
2025-03-16 18:00:00,b_86,408
2025-03-16 19:00:00,b_86,414
2025-03-16 20:00:00,b_86,305
