datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_1,353
2025-03-15 22:00:00,b_1,372
2025-03-15 23:00:00,b_1,376
2025-03-16 00:00:00,b_1,371
2025-03-16 01:00:00,b_1,378
2025-03-16 02:00:00,b_1,389
2025-03-16 03:00:00,b_1,383
2025-03-16 04:00:00,b_1,382
2025-03-16 05:00:00,b_1,390
2025-03-16 06:00:00,b_1,389
2025-03-16 07:00:00,b_1,388
2025-03-16 08:00:00,b_1,411
2025-03-16 09:00:00,b_1,421
2025-03-16 10:00:00,b_1,390
2025-03-16 11:00:00,b_1,397
2025-03-16 12:00:00,b_1,438
2025-03-16 13:00:00,b_1,405
2025-03-16 14:00:00,b_1,389
2025-03-16 15:00:00,b_1,410
2025-03-16 16:00:00,b_1,437
2025-03-16 17:00:00,b_1,400
2025-03-16 18:00:00,b_1,404
2025-03-16 19:00:00,b_1,428
2025-03-16 20:00:00,b_1,304
