datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_62,542
2025-03-15 22:00:00,b_62,532
2025-03-15 23:00:00,b_62,503
2025-03-16 00:00:00,b_62,562
2025-03-16 01:00:00,b_62,584
2025-03-16 02:00:00,b_62,542
2025-03-16 03:00:00,b_62,521
2025-03-16 04:00:00,b_62,587
2025-03-16 05:00:00,b_62,609
2025-03-16 06:00:00,b_62,515
2025-03-16 07:00:00,b_62,475
2025-03-16 08:00:00,b_62,590
2025-03-16 09:00:00,b_62,592
2025-03-16 10:00:00,b_62,463
2025-03-16 11:00:00,b_62,462
2025-03-16 12:00:00,b_62,569
2025-03-16 13:00:00,b_62,478
2025-03-16 14:00:00,b_62,439
2025-03-16 15:00:00,b_62,516
2025-03-16 16:00:00,b_62,504
2025-03-16 17:00:00,b_62,483
2025-03-16 18:00:00,b_62,534
2025-03-16 19:00:00,b_62,532
2025-03-16 20:00:00,b_62,446
