datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_100,1002
2025-03-15 22:00:00,b_100,1008
2025-03-15 23:00:00,b_100,996
2025-03-16 00:00:00,b_100,997
2025-03-16 01:00:00,b_100,975
2025-03-16 02:00:00,b_100,947
2025-03-16 03:00:00,b_100,940
2025-03-16 04:00:00,b_100,936
2025-03-16 05:00:00,b_100,954
2025-03-16 06:00:00,b_100,949
2025-03-16 07:00:00,b_100,921
2025-03-16 08:00:00,b_100,900
2025-03-16 09:00:00,b_100,945
2025-03-16 10:00:00,b_100,917
2025-03-16 11:00:00,b_100,837
2025-03-16 12:00:00,b_100,832
2025-03-16 13:00:00,b_100,748
2025-03-16 14:00:00,b_100,713
2025-03-16 15:00:00,b_100,664
2025-03-16 16:00:00,b_100,802
2025-03-16 17:00:00,b_100,854
2025-03-16 18:00:00,b_100,671
2025-03-16 19:00:00,b_100,668
2025-03-16 20:00:00,b_100,807
