datetime,ward_num,forecast_requests
2025-03-16 08:00:00,b_101,45
2025-03-16 09:00:00,b_101,48
2025-03-16 10:00:00,b_101,52
2025-03-16 11:00:00,b_101,45
2025-03-16 12:00:00,b_101,45
2025-03-16 13:00:00,b_101,54
2025-03-16 14:00:00,b_101,49
2025-03-16 15:00:00,b_101,48
2025-03-16 16:00:00,b_101,54
2025-03-16 17:00:00,b_101,49
2025-03-16 18:00:00,b_101,47
2025-03-16 19:00:00,b_101,52
2025-03-16 20:00:00,b_101,49
2025-03-16 21:00:00,b_101,47
2025-03-16 22:00:00,b_101,51
2025-03-16 23:00:00,b_101,48
2025-03-17 00:00:00,b_101,47
2025-03-17 01:00:00,b_101,51
2025-03-17 02:00:00,b_101,47
2025-03-17 03:00:00,b_101,43
2025-03-17 04:00:00,b_101,46
2025-03-17 05:00:00,b_101,47
2025-03-17 06:00:00,b_101,38
2025-03-17 07:00:00,b_101,40
