datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_137,241
2025-03-15 22:00:00,b_137,273
2025-03-15 23:00:00,b_137,288
2025-03-16 00:00:00,b_137,251
2025-03-16 01:00:00,b_137,254
2025-03-16 02:00:00,b_137,287
2025-03-16 03:00:00,b_137,273
2025-03-16 04:00:00,b_137,259
2025-03-16 05:00:00,b_137,281
2025-03-16 06:00:00,b_137,285
2025-03-16 07:00:00,b_137,266
2025-03-16 08:00:00,b_137,282
2025-03-16 09:00:00,b_137,308
2025-03-16 10:00:00,b_137,264
2025-03-16 11:00:00,b_137,277
2025-03-16 12:00:00,b_137,321
2025-03-16 13:00:00,b_137,281
2025-03-16 14:00:00,b_137,277
2025-03-16 15:00:00,b_137,307
2025-03-16 16:00:00,b_137,287
2025-03-16 17:00:00,b_137,280
2025-03-16 18:00:00,b_137,299
2025-03-16 19:00:00,b_137,287
2025-03-16 20:00:00,b_137,221
