datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_181,2888
2025-03-15 22:00:00,b_181,2667
2025-03-15 23:00:00,b_181,2686
2025-03-16 00:00:00,b_181,3058
2025-03-16 01:00:00,b_181,3037
2025-03-16 02:00:00,b_181,3010
2025-03-16 03:00:00,b_181,3098
2025-03-16 04:00:00,b_181,3181
2025-03-16 05:00:00,b_181,3107
2025-03-16 06:00:00,b_181,3113
2025-03-16 07:00:00,b_181,3009
2025-03-16 08:00:00,b_181,2935
2025-03-16 09:00:00,b_181,2792
2025-03-16 10:00:00,b_181,2580
2025-03-16 11:00:00,b_181,2519
2025-03-16 12:00:00,b_181,2455
2025-03-16 13:00:00,b_181,2156
2025-03-16 14:00:00,b_181,1981
2025-03-16 15:00:00,b_181,2038
2025-03-16 16:00:00,b_181,2047
2025-03-16 17:00:00,b_181,2081
2025-03-16 18:00:00,b_181,2034
2025-03-16 19:00:00,b_181,1986
2025-03-16 20:00:00,b_181,2066
