datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_148,105
2025-03-15 22:00:00,b_148,80
2025-03-15 23:00:00,b_148,63
2025-03-16 00:00:00,b_148,85
2025-03-16 01:00:00,b_148,76
2025-03-16 02:00:00,b_148,68
2025-03-16 03:00:00,b_148,79
2025-03-16 04:00:00,b_148,81
2025-03-16 05:00:00,b_148,83
2025-03-16 06:00:00,b_148,93
2025-03-16 07:00:00,b_148,100
2025-03-16 08:00:00,b_148,96
2025-03-16 09:00:00,b_148,95
2025-03-16 10:00:00,b_148,99
2025-03-16 11:00:00,b_148,101
2025-03-16 12:00:00,b_148,96
2025-03-16 13:00:00,b_148,97
2025-03-16 14:00:00,b_148,99
2025-03-16 15:00:00,b_148,94
2025-03-16 16:00:00,b_148,90
2025-03-16 17:00:00,b_148,92
2025-03-16 18:00:00,b_148,89
2025-03-16 19:00:00,b_148,85
2025-03-16 20:00:00,b_148,84
