datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_64,841
2025-03-15 22:00:00,b_64,757
2025-03-15 23:00:00,b_64,638
2025-03-16 00:00:00,b_64,660
2025-03-16 01:00:00,b_64,762
2025-03-16 02:00:00,b_64,742
2025-03-16 03:00:00,b_64,633
2025-03-16 04:00:00,b_64,649
2025-03-16 05:00:00,b_64,707
2025-03-16 06:00:00,b_64,656
2025-03-16 07:00:00,b_64,664
2025-03-16 08:00:00,b_64,726
2025-03-16 09:00:00,b_64,735
2025-03-16 10:00:00,b_64,685
2025-03-16 11:00:00,b_64,655
2025-03-16 12:00:00,b_64,824
2025-03-16 13:00:00,b_64,837
2025-03-16 14:00:00,b_64,628
2025-03-16 15:00:00,b_64,621
2025-03-16 16:00:00,b_64,838
2025-03-16 17:00:00,b_64,844
2025-03-16 18:00:00,b_64,662
2025-03-16 19:00:00,b_64,682
2025-03-16 20:00:00,b_64,790
