datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_185,629
2025-03-15 22:00:00,b_185,593
2025-03-15 23:00:00,b_185,522
2025-03-16 00:00:00,b_185,534
2025-03-16 01:00:00,b_185,620
2025-03-16 02:00:00,b_185,574
2025-03-16 03:00:00,b_185,493
2025-03-16 04:00:00,b_185,550
2025-03-16 05:00:00,b_185,586
2025-03-16 06:00:00,b_185,547
2025-03-16 07:00:00,b_185,491
2025-03-16 08:00:00,b_185,550
2025-03-16 09:00:00,b_185,580
2025-03-16 10:00:00,b_185,543
2025-03-16 11:00:00,b_185,482
2025-03-16 12:00:00,b_185,552
2025-03-16 13:00:00,b_185,585
2025-03-16 14:00:00,b_185,517
2025-03-16 15:00:00,b_185,476
2025-03-16 16:00:00,b_185,584
2025-03-16 17:00:00,b_185,573
2025-03-16 18:00:00,b_185,508
2025-03-16 19:00:00,b_185,555
2025-03-16 20:00:00,b_185,518
