datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_66,361
2025-03-15 22:00:00,b_66,378
2025-03-15 23:00:00,b_66,383
2025-03-16 00:00:00,b_66,375
2025-03-16 01:00:00,b_66,375
2025-03-16 02:00:00,b_66,389
2025-03-16 03:00:00,b_66,391
2025-03-16 04:00:00,b_66,384
2025-03-16 05:00:00,b_66,390
2025-03-16 06:00:00,b_66,405
2025-03-16 07:00:00,b_66,419
2025-03-16 08:00:00,b_66,393
2025-03-16 09:00:00,b_66,398
2025-03-16 10:00:00,b_66,436
2025-03-16 11:00:00,b_66,404
2025-03-16 12:00:00,b_66,392
2025-03-16 13:00:00,b_66,414
2025-03-16 14:00:00,b_66,432
2025-03-16 15:00:00,b_66,391
2025-03-16 16:00:00,b_66,406
2025-03-16 17:00:00,b_66,442
2025-03-16 18:00:00,b_66,401
2025-03-16 19:00:00,b_66,399
2025-03-16 20:00:00,b_66,314
