datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_89,549
2025-03-15 22:00:00,b_89,531
2025-03-15 23:00:00,b_89,498
2025-03-16 00:00:00,b_89,563
2025-03-16 01:00:00,b_89,585
2025-03-16 02:00:00,b_89,538
2025-03-16 03:00:00,b_89,521
2025-03-16 04:00:00,b_89,589
2025-03-16 05:00:00,b_89,608
2025-03-16 06:00:00,b_89,511
2025-03-16 07:00:00,b_89,474
2025-03-16 08:00:00,b_89,590
2025-03-16 09:00:00,b_89,581
2025-03-16 10:00:00,b_89,459
2025-03-16 11:00:00,b_89,470
2025-03-16 12:00:00,b_89,574
2025-03-16 13:00:00,b_89,475
2025-03-16 14:00:00,b_89,442
2025-03-16 15:00:00,b_89,536
2025-03-16 16:00:00,b_89,497
2025-03-16 17:00:00,b_89,475
2025-03-16 18:00:00,b_89,541
2025-03-16 19:00:00,b_89,503
2025-03-16 20:00:00,b_89,442
