datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_116,2191
2025-03-15 22:00:00,b_116,2141
2025-03-15 23:00:00,b_116,2057
2025-03-16 00:00:00,b_116,2248
2025-03-16 01:00:00,b_116,2315
2025-03-16 02:00:00,b_116,2329
2025-03-16 03:00:00,b_116,2386
2025-03-16 04:00:00,b_116,2366
2025-03-16 05:00:00,b_116,2354
2025-03-16 06:00:00,b_116,2303
2025-03-16 07:00:00,b_116,2264
2025-03-16 08:00:00,b_116,2233
2025-03-16 09:00:00,b_116,2160
2025-03-16 10:00:00,b_116,2073
2025-03-16 11:00:00,b_116,1918
2025-03-16 12:00:00,b_116,1905
2025-03-16 13:00:00,b_116,1854
2025-03-16 14:00:00,b_116,1830
2025-03-16 15:00:00,b_116,1876
2025-03-16 16:00:00,b_116,1875
2025-03-16 17:00:00,b_116,1976
2025-03-16 18:00:00,b_116,1940
2025-03-16 19:00:00,b_116,1910
2025-03-16 20:00:00,b_116,1950
