datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_81,899
2025-03-15 22:00:00,b_81,941
2025-03-15 23:00:00,b_81,971
2025-03-16 00:00:00,b_81,962
2025-03-16 01:00:00,b_81,939
2025-03-16 02:00:00,b_81,933
2025-03-16 03:00:00,b_81,954
2025-03-16 04:00:00,b_81,995
2025-03-16 05:00:00,b_81,925
2025-03-16 06:00:00,b_81,924
2025-03-16 07:00:00,b_81,981
2025-03-16 08:00:00,b_81,978
2025-03-16 09:00:00,b_81,900
2025-03-16 10:00:00,b_81,837
2025-03-16 11:00:00,b_81,839
2025-03-16 12:00:00,b_81,766
2025-03-16 13:00:00,b_81,706
2025-03-16 14:00:00,b_81,650
2025-03-16 15:00:00,b_81,776
2025-03-16 16:00:00,b_81,844
2025-03-16 17:00:00,b_81,673
2025-03-16 18:00:00,b_81,659
2025-03-16 19:00:00,b_81,862
2025-03-16 20:00:00,b_81,788
