datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_220,187
2025-03-15 22:00:00,b_220,191
2025-03-15 23:00:00,b_220,194
2025-03-16 00:00:00,b_220,192
2025-03-16 01:00:00,b_220,192
2025-03-16 02:00:00,b_220,194
2025-03-16 03:00:00,b_220,194
2025-03-16 04:00:00,b_220,202
2025-03-16 05:00:00,b_220,205
2025-03-16 06:00:00,b_220,209
2025-03-16 07:00:00,b_220,213
2025-03-16 08:00:00,b_220,215
2025-03-16 09:00:00,b_220,219
2025-03-16 10:00:00,b_220,222
2025-03-16 11:00:00,b_220,222
2025-03-16 12:00:00,b_220,223
2025-03-16 13:00:00,b_220,226
2025-03-16 14:00:00,b_220,228
2025-03-16 15:00:00,b_220,238
2025-03-16 16:00:00,b_220,248
2025-03-16 17:00:00,b_220,242
2025-03-16 18:00:00,b_220,251
2025-03-16 19:00:00,b_220,256
2025-03-16 20:00:00,b_220,214
