datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_79,292
2025-03-15 22:00:00,b_79,278
2025-03-15 23:00:00,b_79,254
2025-03-16 00:00:00,b_79,273
2025-03-16 01:00:00,b_79,274
2025-03-16 02:00:00,b_79,264
2025-03-16 03:00:00,b_79,269
2025-03-16 04:00:00,b_79,282
2025-03-16 05:00:00,b_79,282
2025-03-16 06:00:00,b_79,276
2025-03-16 07:00:00,b_79,283
2025-03-16 08:00:00,b_79,295
2025-03-16 09:00:00,b_79,280
2025-03-16 10:00:00,b_79,284
2025-03-16 11:00:00,b_79,298
2025-03-16 12:00:00,b_79,280
2025-03-16 13:00:00,b_79,284
2025-03-16 14:00:00,b_79,298
2025-03-16 15:00:00,b_79,278
2025-03-16 16:00:00,b_79,284
2025-03-16 17:00:00,b_79,301
2025-03-16 18:00:00,b_79,277
2025-03-16 19:00:00,b_79,284
2025-03-16 20:00:00,b_79,239
