datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_174,1013
2025-03-15 22:00:00,b_174,1025
2025-03-15 23:00:00,b_174,992
2025-03-16 00:00:00,b_174,1027
2025-03-16 01:00:00,b_174,989
2025-03-16 02:00:00,b_174,999
2025-03-16 03:00:00,b_174,1009
2025-03-16 04:00:00,b_174,954
2025-03-16 05:00:00,b_174,942
2025-03-16 06:00:00,b_174,934
2025-03-16 07:00:00,b_174,934
2025-03-16 08:00:00,b_174,955
2025-03-16 09:00:00,b_174,967
2025-03-16 10:00:00,b_174,861
2025-03-16 11:00:00,b_174,827
2025-03-16 12:00:00,b_174,877
2025-03-16 13:00:00,b_174,753
2025-03-16 14:00:00,b_174,687
2025-03-16 15:00:00,b_174,677
2025-03-16 16:00:00,b_174,843
2025-03-16 17:00:00,b_174,857
2025-03-16 18:00:00,b_174,697
2025-03-16 19:00:00,b_174,717
2025-03-16 20:00:00,b_174,785
