datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_48,459
2025-03-15 22:00:00,b_48,437
2025-03-15 23:00:00,b_48,397
2025-03-16 00:00:00,b_48,368
2025-03-16 01:00:00,b_48,383
2025-03-16 02:00:00,b_48,414
2025-03-16 03:00:00,b_48,394
2025-03-16 04:00:00,b_48,358
2025-03-16 05:00:00,b_48,392
2025-03-16 06:00:00,b_48,398
2025-03-16 07:00:00,b_48,381
2025-03-16 08:00:00,b_48,396
2025-03-16 09:00:00,b_48,434
2025-03-16 10:00:00,b_48,406
2025-03-16 11:00:00,b_48,393
2025-03-16 12:00:00,b_48,413
2025-03-16 13:00:00,b_48,432
2025-03-16 14:00:00,b_48,392
2025-03-16 15:00:00,b_48,395
2025-03-16 16:00:00,b_48,446
2025-03-16 17:00:00,b_48,415
2025-03-16 18:00:00,b_48,396
2025-03-16 19:00:00,b_48,417
2025-03-16 20:00:00,b_48,331
