datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_238,360
2025-03-15 22:00:00,b_238,377
2025-03-15 23:00:00,b_238,382
2025-03-16 00:00:00,b_238,376
2025-03-16 01:00:00,b_238,375
2025-03-16 02:00:00,b_238,383
2025-03-16 03:00:00,b_238,389
2025-03-16 04:00:00,b_238,388
2025-03-16 05:00:00,b_238,385
2025-03-16 06:00:00,b_238,386
2025-03-16 07:00:00,b_238,398
2025-03-16 08:00:00,b_238,411
2025-03-16 09:00:00,b_238,400
2025-03-16 10:00:00,b_238,391
2025-03-16 11:00:00,b_238,409
2025-03-16 12:00:00,b_238,430
2025-03-16 13:00:00,b_238,394
2025-03-16 14:00:00,b_238,404
2025-03-16 15:00:00,b_238,432
2025-03-16 16:00:00,b_238,400
2025-03-16 17:00:00,b_238,405
2025-03-16 18:00:00,b_238,426
2025-03-16 19:00:00,b_238,410
2025-03-16 20:00:00,b_238,307
