datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_56,105
2025-03-15 22:00:00,b_56,80
2025-03-15 23:00:00,b_56,63
2025-03-16 00:00:00,b_56,85
2025-03-16 01:00:00,b_56,76
2025-03-16 02:00:00,b_56,68
2025-03-16 03:00:00,b_56,79
2025-03-16 04:00:00,b_56,81
2025-03-16 05:00:00,b_56,83
2025-03-16 06:00:00,b_56,93
2025-03-16 07:00:00,b_56,100
2025-03-16 08:00:00,b_56,96
2025-03-16 09:00:00,b_56,95
2025-03-16 10:00:00,b_56,99
2025-03-16 11:00:00,b_56,101
2025-03-16 12:00:00,b_56,96
2025-03-16 13:00:00,b_56,97
2025-03-16 14:00:00,b_56,99
2025-03-16 15:00:00,b_56,94
2025-03-16 16:00:00,b_56,90
2025-03-16 17:00:00,b_56,92
2025-03-16 18:00:00,b_56,89
2025-03-16 19:00:00,b_56,85
2025-03-16 20:00:00,b_56,84
