datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_229,438
2025-03-15 22:00:00,b_229,405
2025-03-15 23:00:00,b_229,363
2025-03-16 00:00:00,b_229,363
2025-03-16 01:00:00,b_229,392
2025-03-16 02:00:00,b_229,384
2025-03-16 03:00:00,b_229,359
2025-03-16 04:00:00,b_229,381
2025-03-16 05:00:00,b_229,391
2025-03-16 06:00:00,b_229,376
2025-03-16 07:00:00,b_229,387
2025-03-16 08:00:00,b_229,405
2025-03-16 09:00:00,b_229,408
2025-03-16 10:00:00,b_229,387
2025-03-16 11:00:00,b_229,388
2025-03-16 12:00:00,b_229,427
2025-03-16 13:00:00,b_229,424
2025-03-16 14:00:00,b_229,396
2025-03-16 15:00:00,b_229,403
2025-03-16 16:00:00,b_229,432
2025-03-16 17:00:00,b_229,404
2025-03-16 18:00:00,b_229,399
2025-03-16 19:00:00,b_229,418
2025-03-16 20:00:00,b_229,313
