datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_93,259
2025-03-15 22:00:00,b_93,294
2025-03-15 23:00:00,b_93,284
2025-03-16 00:00:00,b_93,257
2025-03-16 01:00:00,b_93,278
2025-03-16 02:00:00,b_93,297
2025-03-16 03:00:00,b_93,270
2025-03-16 04:00:00,b_93,275
2025-03-16 05:00:00,b_93,307
2025-03-16 06:00:00,b_93,275
2025-03-16 07:00:00,b_93,274
2025-03-16 08:00:00,b_93,305
2025-03-16 09:00:00,b_93,281
2025-03-16 10:00:00,b_93,279
2025-03-16 11:00:00,b_93,301
2025-03-16 12:00:00,b_93,284
2025-03-16 13:00:00,b_93,280
2025-03-16 14:00:00,b_93,297
2025-03-16 15:00:00,b_93,285
2025-03-16 16:00:00,b_93,281
2025-03-16 17:00:00,b_93,297
2025-03-16 18:00:00,b_93,287
2025-03-16 19:00:00,b_93,280
2025-03-16 20:00:00,b_93,231
