datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_95,179
2025-03-15 22:00:00,b_95,169
2025-03-15 23:00:00,b_95,140
2025-03-16 00:00:00,b_95,144
2025-03-16 01:00:00,b_95,98
2025-03-16 02:00:00,b_95,69
2025-03-16 03:00:00,b_95,92
2025-03-16 04:00:00,b_95,94
2025-03-16 05:00:00,b_95,83
2025-03-16 06:00:00,b_95,90
2025-03-16 07:00:00,b_95,106
2025-03-16 08:00:00,b_95,103
2025-03-16 09:00:00,b_95,104
2025-03-16 10:00:00,b_95,109
2025-03-16 11:00:00,b_95,106
2025-03-16 12:00:00,b_95,103
2025-03-16 13:00:00,b_95,106
2025-03-16 14:00:00,b_95,107
2025-03-16 15:00:00,b_95,104
2025-03-16 16:00:00,b_95,104
2025-03-16 17:00:00,b_95,105
2025-03-16 18:00:00,b_95,105
2025-03-16 19:00:00,b_95,106
2025-03-16 20:00:00,b_95,89
