datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_113,1009
2025-03-15 22:00:00,b_113,1026
2025-03-15 23:00:00,b_113,980
2025-03-16 00:00:00,b_113,1029
2025-03-16 01:00:00,b_113,986
2025-03-16 02:00:00,b_113,954
2025-03-16 03:00:00,b_113,951
2025-03-16 04:00:00,b_113,945
2025-03-16 05:00:00,b_113,938
2025-03-16 06:00:00,b_113,925
2025-03-16 07:00:00,b_113,928
2025-03-16 08:00:00,b_113,959
2025-03-16 09:00:00,b_113,961
2025-03-16 10:00:00,b_113,862
2025-03-16 11:00:00,b_113,833
2025-03-16 12:00:00,b_113,879
2025-03-16 13:00:00,b_113,763
2025-03-16 14:00:00,b_113,677
2025-03-16 15:00:00,b_113,656
2025-03-16 16:00:00,b_113,847
2025-03-16 17:00:00,b_113,850
2025-03-16 18:00:00,b_113,683
2025-03-16 19:00:00,b_113,713
2025-03-16 20:00:00,b_113,799
