datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_119,323
2025-03-15 22:00:00,b_119,291
2025-03-15 23:00:00,b_119,265
2025-03-16 00:00:00,b_119,296
2025-03-16 01:00:00,b_119,308
2025-03-16 02:00:00,b_119,259
2025-03-16 03:00:00,b_119,280
2025-03-16 04:00:00,b_119,322
2025-03-16 05:00:00,b_119,272
2025-03-16 06:00:00,b_119,279
2025-03-16 07:00:00,b_119,317
2025-03-16 08:00:00,b_119,278
2025-03-16 09:00:00,b_119,279
2025-03-16 10:00:00,b_119,307
2025-03-16 11:00:00,b_119,280
2025-03-16 12:00:00,b_119,278
2025-03-16 13:00:00,b_119,301
2025-03-16 14:00:00,b_119,283
2025-03-16 15:00:00,b_119,279
2025-03-16 16:00:00,b_119,297
2025-03-16 17:00:00,b_119,288
2025-03-16 18:00:00,b_119,278
2025-03-16 19:00:00,b_119,292
2025-03-16 20:00:00,b_119,232
