datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_12,344
2025-03-15 22:00:00,b_12,328
2025-03-15 23:00:00,b_12,260
2025-03-16 00:00:00,b_12,314
2025-03-16 01:00:00,b_12,365
2025-03-16 02:00:00,b_12,277
2025-03-16 03:00:00,b_12,316
2025-03-16 04:00:00,b_12,362
2025-03-16 05:00:00,b_12,284
2025-03-16 06:00:00,b_12,325
2025-03-16 07:00:00,b_12,359
2025-03-16 08:00:00,b_12,300
2025-03-16 09:00:00,b_12,336
2025-03-16 10:00:00,b_12,360
2025-03-16 11:00:00,b_12,308
2025-03-16 12:00:00,b_12,337
2025-03-16 13:00:00,b_12,357
2025-03-16 14:00:00,b_12,313
2025-03-16 15:00:00,b_12,337
2025-03-16 16:00:00,b_12,357
2025-03-16 17:00:00,b_12,317
2025-03-16 18:00:00,b_12,337
2025-03-16 19:00:00,b_12,353
2025-03-16 20:00:00,b_12,241
