datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_232,440
2025-03-15 22:00:00,b_232,404
2025-03-15 23:00:00,b_232,361
2025-03-16 00:00:00,b_232,363
2025-03-16 01:00:00,b_232,396
2025-03-16 02:00:00,b_232,384
2025-03-16 03:00:00,b_232,350
2025-03-16 04:00:00,b_232,384
2025-03-16 05:00:00,b_232,393
2025-03-16 06:00:00,b_232,370
2025-03-16 07:00:00,b_232,387
2025-03-16 08:00:00,b_232,414
2025-03-16 09:00:00,b_232,409
2025-03-16 10:00:00,b_232,388
2025-03-16 11:00:00,b_232,394
2025-03-16 12:00:00,b_232,427
2025-03-16 13:00:00,b_232,419
2025-03-16 14:00:00,b_232,396
2025-03-16 15:00:00,b_232,404
2025-03-16 16:00:00,b_232,431
2025-03-16 17:00:00,b_232,405
2025-03-16 18:00:00,b_232,408
2025-03-16 19:00:00,b_232,414
2025-03-16 20:00:00,b_232,305
