datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_40,435
2025-03-15 22:00:00,b_40,403
2025-03-15 23:00:00,b_40,366
2025-03-16 00:00:00,b_40,362
2025-03-16 01:00:00,b_40,392
2025-03-16 02:00:00,b_40,385
2025-03-16 03:00:00,b_40,359
2025-03-16 04:00:00,b_40,381
2025-03-16 05:00:00,b_40,392
2025-03-16 06:00:00,b_40,377
2025-03-16 07:00:00,b_40,385
2025-03-16 08:00:00,b_40,406
2025-03-16 09:00:00,b_40,412
2025-03-16 10:00:00,b_40,387
2025-03-16 11:00:00,b_40,390
2025-03-16 12:00:00,b_40,427
2025-03-16 13:00:00,b_40,423
2025-03-16 14:00:00,b_40,396
2025-03-16 15:00:00,b_40,404
2025-03-16 16:00:00,b_40,431
2025-03-16 17:00:00,b_40,405
2025-03-16 18:00:00,b_40,408
2025-03-16 19:00:00,b_40,414
2025-03-16 20:00:00,b_40,305
