datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_130,431
2025-03-15 22:00:00,b_130,402
2025-03-15 23:00:00,b_130,369
2025-03-16 00:00:00,b_130,360
2025-03-16 01:00:00,b_130,393
2025-03-16 02:00:00,b_130,388
2025-03-16 03:00:00,b_130,359
2025-03-16 04:00:00,b_130,377
2025-03-16 05:00:00,b_130,392
2025-03-16 06:00:00,b_130,375
2025-03-16 07:00:00,b_130,369
2025-03-16 08:00:00,b_130,393
2025-03-16 09:00:00,b_130,390
2025-03-16 10:00:00,b_130,381
2025-03-16 11:00:00,b_130,402
2025-03-16 12:00:00,b_130,430
2025-03-16 13:00:00,b_130,383
2025-03-16 14:00:00,b_130,392
2025-03-16 15:00:00,b_130,448
2025-03-16 16:00:00,b_130,410
2025-03-16 17:00:00,b_130,396
2025-03-16 18:00:00,b_130,418
2025-03-16 19:00:00,b_130,429
2025-03-16 20:00:00,b_130,306
