datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_83,899
2025-03-15 22:00:00,b_83,941
2025-03-15 23:00:00,b_83,971
2025-03-16 00:00:00,b_83,962
2025-03-16 01:00:00,b_83,939
2025-03-16 02:00:00,b_83,933
2025-03-16 03:00:00,b_83,954
2025-03-16 04:00:00,b_83,995
2025-03-16 05:00:00,b_83,925
2025-03-16 06:00:00,b_83,924
2025-03-16 07:00:00,b_83,981
2025-03-16 08:00:00,b_83,978
2025-03-16 09:00:00,b_83,900
2025-03-16 10:00:00,b_83,837
2025-03-16 11:00:00,b_83,839
2025-03-16 12:00:00,b_83,766
2025-03-16 13:00:00,b_83,706
2025-03-16 14:00:00,b_83,650
2025-03-16 15:00:00,b_83,776
2025-03-16 16:00:00,b_83,844
2025-03-16 17:00:00,b_83,673
2025-03-16 18:00:00,b_83,659
2025-03-16 19:00:00,b_83,862
2025-03-16 20:00:00,b_83,788
