datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_69,282
2025-03-15 22:00:00,b_69,270
2025-03-15 23:00:00,b_69,258
2025-03-16 00:00:00,b_69,268
2025-03-16 01:00:00,b_69,276
2025-03-16 02:00:00,b_69,273
2025-03-16 03:00:00,b_69,273
2025-03-16 04:00:00,b_69,278
2025-03-16 05:00:00,b_69,278
2025-03-16 06:00:00,b_69,282
2025-03-16 07:00:00,b_69,287
2025-03-16 08:00:00,b_69,277
2025-03-16 09:00:00,b_69,281
2025-03-16 10:00:00,b_69,298
2025-03-16 11:00:00,b_69,279
2025-03-16 12:00:00,b_69,282
2025-03-16 13:00:00,b_69,300
2025-03-16 14:00:00,b_69,274
2025-03-16 15:00:00,b_69,278
2025-03-16 16:00:00,b_69,301
2025-03-16 17:00:00,b_69,279
2025-03-16 18:00:00,b_69,283
2025-03-16 19:00:00,b_69,302
2025-03-16 20:00:00,b_69,214
