datetime,ward_num,forecast_requests
2025-03-16 09:00:00,b_100,279
2025-03-16 10:00:00,b_100,284
2025-03-16 11:00:00,b_100,304
2025-03-16 12:00:00,b_100,313
2025-03-16 13:00:00,b_100,320
2025-03-16 14:00:00,b_100,320
2025-03-16 15:00:00,b_100,324
2025-03-16 16:00:00,b_100,328
2025-03-16 17:00:00,b_100,324
2025-03-16 18:00:00,b_100,325
2025-03-16 19:00:00,b_100,324
2025-03-16 20:00:00,b_100,262
2025-03-16 21:00:00,b_100,267
2025-03-16 22:00:00,b_100,248
2025-03-16 23:00:00,b_100,175
2025-03-17 00:00:00,b_100,167
2025-03-17 01:00:00,b_100,189
2025-03-17 02:00:00,b_100,138
2025-03-17 03:00:00,b_100,145
2025-03-17 04:00:00,b_100,197
2025-03-17 05:00:00,b_100,163
2025-03-17 06:00:00,b_100,174
2025-03-17 07:00:00,b_100,209
2025-03-17 08:00:00,b_100,198
