datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_190,672
2025-03-15 22:00:00,b_190,665
2025-03-15 23:00:00,b_190,649
2025-03-16 00:00:00,b_190,649
2025-03-16 01:00:00,b_190,659
2025-03-16 02:00:00,b_190,659
2025-03-16 03:00:00,b_190,657
2025-03-16 04:00:00,b_190,666
2025-03-16 05:00:00,b_190,663
2025-03-16 06:00:00,b_190,675
2025-03-16 07:00:00,b_190,689
2025-03-16 08:00:00,b_190,701
2025-03-16 09:00:00,b_190,800
2025-03-16 10:00:00,b_190,802
2025-03-16 11:00:00,b_190,658
2025-03-16 12:00:00,b_190,642
2025-03-16 13:00:00,b_190,831
2025-03-16 14:00:00,b_190,803
2025-03-16 15:00:00,b_190,607
2025-03-16 16:00:00,b_190,658
2025-03-16 17:00:00,b_190,852
2025-03-16 18:00:00,b_190,831
2025-03-16 19:00:00,b_190,677
2025-03-16 20:00:00,b_190,625
