datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_207,114
2025-03-15 22:00:00,b_207,88
2025-03-15 23:00:00,b_207,69
2025-03-16 00:00:00,b_207,82
2025-03-16 01:00:00,b_207,79
2025-03-16 02:00:00,b_207,74
2025-03-16 03:00:00,b_207,78
2025-03-16 04:00:00,b_207,84
2025-03-16 05:00:00,b_207,86
2025-03-16 06:00:00,b_207,94
2025-03-16 07:00:00,b_207,100
2025-03-16 08:00:00,b_207,99
2025-03-16 09:00:00,b_207,95
2025-03-16 10:00:00,b_207,99
2025-03-16 11:00:00,b_207,101
2025-03-16 12:00:00,b_207,96
2025-03-16 13:00:00,b_207,97
2025-03-16 14:00:00,b_207,99
2025-03-16 15:00:00,b_207,93
2025-03-16 16:00:00,b_207,90
2025-03-16 17:00:00,b_207,92
2025-03-16 18:00:00,b_207,89
2025-03-16 19:00:00,b_207,85
2025-03-16 20:00:00,b_207,84
