datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_21,192
2025-03-15 22:00:00,b_21,203
2025-03-15 23:00:00,b_21,209
2025-03-16 00:00:00,b_21,200
2025-03-16 01:00:00,b_21,201
2025-03-16 02:00:00,b_21,202
2025-03-16 03:00:00,b_21,200
2025-03-16 04:00:00,b_21,206
2025-03-16 05:00:00,b_21,211
2025-03-16 06:00:00,b_21,212
2025-03-16 07:00:00,b_21,214
2025-03-16 08:00:00,b_21,219
2025-03-16 09:00:00,b_21,218
2025-03-16 10:00:00,b_21,222
2025-03-16 11:00:00,b_21,224
2025-03-16 12:00:00,b_21,223
2025-03-16 13:00:00,b_21,225
2025-03-16 14:00:00,b_21,228
2025-03-16 15:00:00,b_21,236
2025-03-16 16:00:00,b_21,247
2025-03-16 17:00:00,b_21,243
2025-03-16 18:00:00,b_21,251
2025-03-16 19:00:00,b_21,256
2025-03-16 20:00:00,b_21,214
