datetime,ward_num,forecast_requests
2025-03-15 21:00:00,b_139,103
2025-03-15 22:00:00,b_139,79
2025-03-15 23:00:00,b_139,64
2025-03-16 00:00:00,b_139,85
2025-03-16 01:00:00,b_139,76
2025-03-16 02:00:00,b_139,68
2025-03-16 03:00:00,b_139,79
2025-03-16 04:00:00,b_139,81
2025-03-16 05:00:00,b_139,83
2025-03-16 06:00:00,b_139,93
2025-03-16 07:00:00,b_139,100
2025-03-16 08:00:00,b_139,96
2025-03-16 09:00:00,b_139,95
2025-03-16 10:00:00,b_139,99
2025-03-16 11:00:00,b_139,101
2025-03-16 12:00:00,b_139,96
2025-03-16 13:00:00,b_139,97
2025-03-16 14:00:00,b_139,99
2025-03-16 15:00:00,b_139,94
2025-03-16 16:00:00,b_139,90
2025-03-16 17:00:00,b_139,92
2025-03-16 18:00:00,b_139,89
2025-03-16 19:00:00,b_139,85
2025-03-16 20:00:00,b_139,84
